X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84
42.71	807.021547441629	42.71	685.871813679831	42.71	377.338947233607	42.71	194.244927502484	42.71	117.647704471715	42.71	65.7408728033408	42.71	31.6769974656918	42.71	18.7503926504091	42.71	12.6458514346688	42.71	12.2912327803845	42.71	10.2272158763448	42.71	8.36661538258158	42.71	826.6232380154	42.71	698.285994551043	42.71	387.163854865251	42.71	207.150858288313	42.71	122.615802459793	42.71	76.7832392670299	42.71	50.0444801660302	42.71	21.2585479539245	42.71	13.0602363324912	42.71	11.8521973202019	42.71	13.6110111545462	42.71	8.08921469069214	42.71	838.064688897168	42.71	722.076522137357	42.71	410.863081377298	42.71	209.638497228949	42.71	118.700711003477	42.71	65.7462759155334	42.71	34.3163328744023	42.71	19.8006354690605	42.71	19.1384767929358	42.71	11.4199968575839	42.71	9.91765271948157	42.71	8.26734153417823	42.71	754.332774465971	42.71	703.061593781048	42.71	392.645193934737	42.71	202.538965474416	42.71	122.978666014655	42.71	68.3667489443617	42.71	36.2459412985516	42.71	18.3569857450012	42.71	13.3470757944455	42.71	13.2929537110345	42.71	12.5930604209843	42.71	8.44761810075331
43.04	803.60929156836	43.04	681.516690208618	43.04	374.29931974109	43.04	193.157550466441	43.04	116.571512557432	43.04	65.7831987593909	43.04	31.8243686359121	43.04	18.7480642768029	43.04	12.7954077309116	43.04	12.3400739449293	43.04	10.1755716098135	43.04	8.31518093873207	43.04	822.505393952564	43.04	694.548857956662	43.04	384.535678667888	43.04	206.06475265429	43.04	121.844404356296	43.04	76.6226726452875	43.04	49.7868157877887	43.04	21.3564095993923	43.04	13.1590644839268	43.04	11.9511557768165	43.04	13.9106344054623	43.04	8.23892223661795	43.04	833.091995995281	43.04	717.990432525146	43.04	408.389293974295	43.04	208.403457950453	43.04	118.183065026232	43.04	65.5874496984819	43.04	34.2117413784071	43.04	20.098908027773	43.04	19.1861940765476	43.04	11.7691492895214	43.04	10.0666701268161	43.04	8.21621576392338	43.04	747.911153064075	43.04	698.278349295294	43.04	390.883565325034	43.04	201.357461893083	43.04	122.76263746818	43.04	68.3081457900006	43.04	36.2914963270675	43.04	18.5047452351802	43.04	13.2454520054638	43.04	13.4412056138822	43.04	12.9912265202991	43.04	8.54652790376063
43.33	799.074296845896	43.33	677.297523050416	43.33	372.777565425928	43.33	192.398080005122	43.33	116.217655687322	43.33	65.2278508397492	43.33	31.8243686359121	43.33	19.0000539031456	43.33	12.7954077309116	43.33	12.3400739449293	43.33	10.4274422429917	43.33	8.36557643866222	43.33	816.914600925121	43.33	690.188584611325	43.33	382.967382109152	43.33	205.307343730597	43.33	121.39070843164	43.33	76.1695830552279	43.33	49.4347870164845	43.33	21.4066595790195	43.33	13.3599673889001	43.33	11.9009406614286	43.33	13.9608540683596	43.33	8.38963427958719	43.33	829.541979697007	43.33	714.499885524028	43.33	406.4712636207	43.33	207.64781952378	43.33	117.428712028902	43.33	65.2861317210977	43.33	34.2619064711909	43.33	19.9485431113599	43.33	19.0359110153049	43.33	11.6689858459677	43.33	10.1167526065112	43.33	8.56690832536206	43.33	743.911915590463	43.33	693.885382388551	43.33	389.12034432044	43.33	200.854689246244	43.33	122.361122698839	43.33	68.2079126179685	43.33	36.0912664534956	43.33	18.4047197327471	43.33	13.2954351978688	43.33	13.4412056138822	43.33	12.9412600020955	43.33	8.39658893740105
43.65	792.504597870623	43.65	673.808045691582	43.65	370.905397356903	43.65	191.61482745375	43.65	116.20322588155	43.65	65.4216727518935	43.65	31.8708459111932	43.65	19.0480870942428	43.65	12.7938190286853	43.65	12.3385417778142	43.65	10.275044238742	43.65	8.46531548037078	43.65	811.629605630743	43.65	687.923023497641	43.65	381.149409454929	43.65	204.171136818662	43.65	120.720367014837	43.65	76.1601256945307	43.65	49.3280828043519	43.65	21.0020487320935	43.65	13.2076501195058	43.65	11.9998807791063	43.65	13.8084818951569	43.65	8.33836099128733	43.65	825.838674882046	43.65	710.567002809163	43.65	403.897398614043	43.65	206.916860992985	43.65	116.559294100757	43.65	65.0269555015365	43.65	34.3579671446253	43.65	19.9460662622028	43.65	19.2339010264698	43.65	11.8177627552109	43.65	10.1655735103966	43.65	8.5658446416862	43.65	740.023251257139	43.65	690.467081574373	43.65	386.855667603054	43.65	199.522728419109	43.65	121.442640108952	43.65	68.0992230665663	43.65	36.0367355555081	43.65	18.7524811162349	43.65	13.3937383840716	43.65	13.6393810165174	43.65	13.0395738191039	43.65	8.74536105530831
43.98	789.192967003973	43.98	668.471266218649	43.98	368.065169481003	43.98	190.39983529147	43.98	114.93959959725	43.98	65.0178373614819	43.98	31.669131312857	43.98	18.7961272397644	43.98	12.5923416293049	43.98	12.237819371343	43.98	10.5268835991821	43.98	8.26376002510399	43.98	806.39525973119	43.98	682.549431959275	43.98	378.620216856531	43.98	203.161387683915	43.98	120.216310897535	43.98	75.80776171972	43.98	49.2777996570027	43.98	21.4040016873409	43.98	13.2578696096272	43.98	11.9496718985229	43.98	14.1097579133815	43.98	8.38859260659494	43.98	819.855040973429	43.98	705.559446393097	43.98	401.172117503725	43.98	205.405796033027	43.98	116.408432533524	43.98	65.4286689843556	43.98	34.3078113117318	43.98	20.1465289350594	43.98	19.2839886551907	43.98	11.7676880095003	43.98	10.1655735103966	43.98	8.51575170819624	43.98	736.682519943506	43.98	687.791198472809	43.98	383.934103977837	43.98	198.869217256177	43.98	121.09136133831	43.98	67.698346221598	43.98	36.1868877993466	43.98	18.4524403513588	43.98	13.4936908412163	43.98	13.7393031606965	43.98	13.1894532462519	43.98	8.59544070565674
44.29	784.505661006953	44.29	664.405157763223	44.29	366.188578656568	44.29	189.488579044574	44.29	114.737424241836	44.29	65.0683145118109	44.29	31.7699886120251	44.29	18.8969117878151	44.29	12.8441885679864	44.29	12.2881805745786	44.29	10.5772516228349	44.29	8.51570396527541	44.29	803.5493815185	44.29	678.341798330022	44.29	376.141610535138	44.29	201.899204296778	44.29	119.913884502266	44.29	75.9587748517817	44.29	48.875531446913	44.29	21.3537579468471	44.29	13.408526564343	44.29	12.3011325469584	44.29	14.1097579133815	44.29	8.33836099128733	44.29	815.849073441768	44.29	700.45071742302	44.29	399.758999798237	44.29	205.053195617085	44.29	116.05645050208	44.29	64.9767390427117	44.29	34.5084407058992	44.29	20.1465289350594	44.29	19.0836351090103	44.29	11.8678382587457	44.29	10.1655735103966	44.29	8.66602975084197	44.29	732.380067357835	44.29	682.187131394338	44.29	381.81847723181	44.29	197.260568797337	44.29	120.689896421809	44.29	67.4979047678172	44.29	36.1868877993466	44.29	18.652468033159	44.29	13.4936908412163	44.29	13.9891077633202	44.29	13.2394135605173	44.29	8.64541390293255
44.57	779.359877467718	44.57	659.474960035386	44.57	365.072770517755	44.57	189.43795639201	44.57	114.535236761237	44.57	64.7654334220574	44.57	32.0221318599454	44.57	19.1992624006705	44.57	12.9952971858898	44.57	12.3889029810498	44.57	10.4765155755292	44.57	8.46531548037078	44.57	798.264206838217	44.57	673.627186413583	44.57	373.915911348398	44.57	201.444812942327	44.57	119.208210788118	44.57	75.6567546502514	44.57	48.875531446913	44.57	21.3035142063532	44.57	13.5591850347071	44.57	12.1002977824489	44.57	14.0093325739733	44.57	8.43882346407841	44.57	810.879638611249	44.57	697.769935746213	44.57	397.23557878849	44.57	203.995442870002	44.57	115.503323756053	44.57	64.7256688737739	44.57	34.3078113117318	44.57	20.0964125090211	44.57	19.1337242533795	44.57	11.9179137622804	44.57	10.2156505295796	44.57	8.5658446416862	44.57	728.836845433946	44.57	678.804446936305	44.57	379.904346830767	44.57	196.757858575708	44.57	120.188071338776	44.57	67.3475767087783	44.57	36.1868877993466	44.57	18.9024999830247	44.57	13.6935972711541	44.57	14.2389138815922	44.57	13.3892929876653	44.57	8.84530820768407
44.89	775.493385319677	44.89	654.870082635009	44.89	363.100364680323	44.89	188.098364272967	44.89	113.864011095593	44.89	64.6564512531037	44.89	32.018156424581	44.89	19.1464928615767	44.89	12.8929572931215	44.89	12.488075602062	44.89	10.4248531822238	44.89	8.46426454114292	44.89	793.693600636251	44.89	669.539203134699	44.89	371.795808116077	44.89	200.763549425822	44.89	119.344605931875	44.89	75.1943789765673	44.89	49.0202974666356	44.89	21.451583473968	44.89	13.5072884538912	44.89	12.1992008675706	44.89	14.1582134301288	44.89	8.63867505746625	44.89	806.621421089385	44.89	693.283286778398	44.89	394.814556176288	44.89	203.214678867939	44.89	115.488984423495	44.89	64.3661800221136	44.89	34.2533994801366	44.89	20.1941365029485	44.89	19.4819232886212	44.89	11.9164341950846	44.89	10.4146639861208	44.89	8.71503985053926	44.89	724.393815952824	44.89	675.388394242706	44.89	377.590733628181	44.89	194.873671244569	44.89	119.420500174581	44.89	67.2390074584885	44.89	35.9822151662399	44.89	18.9001533039455	44.89	13.6918972590782	44.89	14.1372364311763	44.89	13.4875389776342	44.89	8.74427534940448
45.12	770.144465782123	45.12	651.058591325264	45.12	360.361916123526	45.12	187.642792714153	45.12	113.308091829609	45.12	64.3031368812073	45.12	31.8164668684047	45.12	19.0457223410343	45.12	12.943320579221	45.12	12.5887855041996	45.12	10.4752149528631	45.12	8.56502899984482	45.12	789.323741076971	45.12	665.788281734947	45.12	369.772705229671	45.12	199.552005741775	45.12	118.689417966325	45.12	74.7917333469119	45.12	48.5678022918607	45.12	21.5018209768777	45.12	13.6077149649868	45.12	11.9983910359928	45.12	13.9071804925124	45.12	8.63867505746625	45.12	803.325768156425	45.12	689.793606455618	45.12	393.452072664494	45.12	202.308142749069	45.12	114.88563731766	45.12	64.265765634699	45.12	34.0527949934047	45.12	20.294356911468	45.12	19.1814302791356	45.12	12.0165720110277	45.12	10.2143822923941	45.12	8.76512656516721	45.12	720.699245422098	45.12	671.400382138423	45.12	375.979035730913	45.12	194.62234733861	45.12	118.918737391372	45.12	66.788073207635	45.12	35.9822151662399	45.12	18.8001526371431	45.12	13.5419864287516	45.12	14.0373266919809	45.12	13.4875389776342	45.12	8.94414483797913
45.44	767.036972377405	45.44	647.39951893234	45.44	358.94196636406	45.44	186.731661720205	45.44	112.954310695996	45.44	64.3536077649752	45.44	31.9173116464929	45.44	19.1464928615767	45.44	12.842594007022	45.44	12.3873649421943	45.44	10.5759384941418	45.44	8.51464677049387	45.44	784.344060366232	45.44	662.290793761639	45.44	367.648442349472	45.44	198.693830986189	45.44	117.631044867318	45.44	74.8923962697858	45.44	48.4169685463222	45.44	21.6525350010669	45.44	13.7081399606223	45.44	12.2494027571675	45.44	14.1080062364215	45.44	8.78934967969235	45.44	798.306224782744	45.44	687.011949099938	45.44	390.928989175978	45.44	201.30088308892	45.44	113.82979806797	45.44	64.4163902467411	45.44	34.5041566040115	45.44	20.294356911468	45.44	19.4318403626435	45.44	12.0666412978643	45.44	10.5148048329842	45.44	8.915385951321	45.44	715.688770561763	45.44	667.260921011794	45.44	375.022089346679	45.44	193.818122963222	45.44	118.216254946462	45.44	66.7379720961359	45.44	36.0322617211747	45.44	18.9001533039455	45.44	13.7418680410071	45.44	14.2371461703717	45.44	13.387630753899	45.44	8.84421009369181
45.71	761.593503677383	45.71	642.136101973684	45.71	356.209972574789	45.71	185.392559699292	45.71	112.687627040405	45.71	64.2951548632231	45.71	31.7621013258751	45.71	19.1944959502234	45.71	12.8409998419268	45.71	12.6375723027189	45.71	10.6249804529912	45.71	8.46321386282352	45.71	780.690294888903	45.71	657.799262583789	45.71	366.085666933031	45.71	198.366318582423	45.71	117.213308112742	45.71	74.5811545742304	45.71	48.5617735179912	45.71	21.7503097822081	45.71	13.706438354371	45.71	12.1474901519442	45.71	14.0560555481745	45.71	8.88869617996291	45.71	792.833369538232	45.71	681.869782615442	45.71	388.408120694203	45.71	200.419839444203	45.71	114.067033693831	45.71	63.8561805641758	45.71	34.1488577758425	45.71	20.3920442037573	45.71	19.379353073408	45.71	12.015080380937	45.71	10.4133712026071	45.71	9.01443951179633	45.71	711.096106551018	45.71	662.887715677756	45.71	371.248962341733	45.71	192.839163938369	45.71	117.950736446437	45.71	66.1285188252545	45.71	36.0277889975251	45.71	18.6978307002351	45.71	13.7401622480527	45.71	14.2853268090166	45.71	13.5358126658314	45.71	9.04295617324238
45.94	757.11115938431	45.94	639.849520155784	45.94	355.449403007076	45.94	185.038276982994	45.94	112.536039229301	45.94	63.9923489673846	45.94	31.7621013258751	45.94	19.3456337255423	45.94	12.9920709452776	45.94	12.5872228446286	45.94	10.6753359721694	45.94	8.56396581352408	45.94	775.406432317527	45.94	656.278850778922	45.94	364.72024927073	45.94	197.053971806728	45.94	117.112512219153	45.94	74.6314737268806	45.94	48.5115028540451	45.94	21.64984724846	45.94	13.6562328471209	45.94	12.4988635459983	45.94	14.2066554019326	45.94	9.08957048584712	45.94	789.538125698237	45.94	678.63340406219	45.94	386.894448819203	45.94	200.016983168601	45.94	113.815668251924	45.94	63.9063784950658	45.94	34.3494373613223	45.94	20.3920442037573	45.94	19.379353073408	45.94	12.0651434526188	45.94	10.463435789561	45.94	9.16468024608987	45.94	709.679169640641	45.94	659.657349723808	45.94	370.24175498076	45.94	191.834005225143	45.94	117.850389073361	45.94	66.2287146711302	45.94	36.0277889975251	45.94	18.9977969763414	45.94	13.8900544697857	45.94	14.4851214835992	45.94	13.585760576841	45.94	9.14287851252172
46.28	752.832516137041	46.28	634.412384790839	46.28	353.167621570879	46.28	184.430931720146	46.28	111.676976981442	46.28	63.5381431541708	46.28	31.7116851958168	46.28	19.295253962012	46.28	13.0424279797278	46.28	12.5872228446286	46.28	10.6249804529912	46.28	8.5135898381738	46.28	772.713660625621	46.28	650.551801452334	46.28	361.483676762661	46.28	196.296844937003	46.28	116.558201476384	46.28	74.1282276505865	46.28	48.1596051758782	46.28	21.8507738312283	46.28	13.9072664444591	46.28	12.4486671303803	46.28	14.2568563633666	46.28	8.88869617996291	46.28	785.888041521847	46.28	675.346403301887	46.28	384.724845999876	46.28	198.707703303438	46.28	113.061596170556	46.28	63.9063784950658	46.28	34.1990011569405	46.28	20.4922506565371	46.28	19.6297320732412	46.28	12.1152065243006	46.28	10.5635642058326	46.28	9.11460050641602	46.28	704.922330793818	46.28	656.174551576465	46.28	367.270561150074	46.28	191.331431929618	46.28	117.549371198486	46.28	66.0283229793787	46.28	35.7775963761482	46.28	19.0477903455111	46.28	13.840091406056	46.28	14.7348655844634	46.28	13.8354986166173	46.28	9.24280085180106
46.62	747.238717109346	46.62	629.862570978652	46.62	351.349297388916	46.62	183.193501186856	46.62	111.359966003941	46.62	63.5807214902414	46.62	31.8589788964565	46.62	19.3936046246664	46.62	13.0911599943178	46.62	12.9380592477814	46.62	10.6740109956307	46.62	8.76438329781169	46.62	767.23297675934	46.62	646.670354582971	46.62	359.466777724339	46.62	195.212637787793	46.62	115.888709449082	46.62	74.1693461431054	46.62	48.3044210876412	46.62	22.0489634522969	46.62	13.7549379615552	46.62	12.5976926120144	46.62	14.0543109713409	46.62	9.18886739355141	46.62	780.569448538538	46.62	671.318709662405	46.62	382.255530904803	46.62	197.071827583933	46.62	112.695700361487	46.62	64.0490339340015	46.62	34.1446193672816	46.62	20.489707246998	46.62	19.2267393405967	46.62	12.3139287544507	46.62	10.6623690906878	46.62	9.413912658199	46.62	700.432804936701	46.62	652.156558349882	46.62	365.81510061127	46.62	190.352903046264	46.62	116.33083518214	46.62	65.8197670697841	46.62	36.1233826175996	46.62	19.345353746645	46.62	14.1381208692752	46.62	14.7829799834383	46.62	13.9336648377381	46.62	9.34156361267764
46.9	744.335719327914	46.9	625.747166671838	46.9	349.219913584461	46.9	182.231980440145	46.9	111.208384886589	46.9	63.6816442612014	46.9	31.9093887690828	46.9	19.4439781352783	46.9	13.1918600479397	46.9	12.6863462332832	46.9	10.8250580458957	46.9	8.76438329781169	46.9	762.102151079806	46.9	643.224447685243	46.9	358.404909938563	46.9	194.40514653407	46.9	115.687166923948	46.9	74.0183953006702	46.9	48.1536278139351	46.9	22.0991884846834	46.9	14.0561411927323	46.9	12.7482631683823	46.9	14.4558627566673	46.9	9.13865448183645	46.9	776.412930914112	46.9	666.717508843242	46.9	380.288006547102	46.9	197.474633858756	46.9	112.695700361487	46.9	63.7478655497549	46.9	34.2950369001722	46.9	20.5899012625861	46.9	19.5772267370377	46.9	12.4140424705904	46.9	10.8125434526072	46.9	9.413912658199	46.9	697.194500899839	46.9	648.270477147201	46.9	364.505922644905	46.9	189.800139824066	46.9	116.280667722943	46.9	65.8197670697841	46.9	36.0733484857888	46.9	19.345353746645	46.9	14.1880792468893	46.9	14.8828649219041	46.9	14.083488457727	46.9	9.44147279248635
47.19	740.210424553183	47.19	621.682572219809	47.19	347.242619965558	47.19	181.928345499255	47.19	110.703122575866	47.19	63.9844065137458	47.19	32.1110282595879	47.19	19.5950971520301	47.19	13.2925616166455	47.19	13.0890873594972	47.19	10.8754073151646	47.19	8.76438329781169	47.19	758.139758129577	47.19	639.37308008564	47.19	356.028361401576	47.19	192.941551213231	47.19	115.032141596593	47.19	73.8674383978993	47.19	48.0028315100611	47.19	22.1996385494562	47.19	14.2569428418223	47.19	12.7984518387543	47.19	14.5562507029989	47.19	9.54035398784636	47.19	771.2425918456	47.19	661.711816975921	47.19	377.715078891026	47.19	196.316564303556	47.19	112.293572844266	47.19	63.7980572502948	47.19	34.3953142453767	47.19	20.9405810746866	47.19	19.8275746609121	47.19	12.6142683877859	47.19	10.7624850794534	47.19	9.56413474526227	47.19	691.375705907906	47.19	643.576868328782	47.19	360.880484361425	47.19	188.393099556286	47.19	115.678706695265	47.19	65.5693115749503	47.19	35.873221049049	47.19	19.2453779031432	47.19	14.1880792468893	47.19	15.0326915720608	47.19	14.2333135927997	47.19	9.64129266718769
47.53	736.095630894763	47.53	618.252532421196	47.53	345.37455013651	47.53	181.0455738862	47.53	110.537821982036	47.53	63.6232831987621	47.53	32.1574438591695	47.53	19.5422981358782	47.53	13.2909120061197	47.53	12.8861166697692	47.53	10.8740576741476	47.53	8.91438680891661	47.53	752.458348845868	47.53	634.733533445024	47.53	353.355118748449	47.53	192.160668163626	47.53	114.816348562764	47.53	73.5060823676781	47.53	48.0973937488366	47.53	22.2471038825934	47.53	14.1045913828842	47.53	12.7968635473869	47.53	14.4540687801525	47.53	9.43875742420188	47.53	767.548360325143	47.53	659.000808590841	47.53	375.499140023889	47.53	195.03360160322	47.53	111.374965581565	47.53	63.7399544222357	47.53	34.4913106782468	47.53	20.8878907946683	47.53	19.5747971978546	47.53	12.4625517730826	47.53	10.8612530164607	47.53	9.86335472245168	47.53	689.114418512658	47.53	639.359080261852	47.53	358.872175749255	47.53	188.068243515761	47.53	115.463718121742	47.53	65.46100342827	47.53	36.1188996959543	47.53	19.4928988951198	47.53	14.1863185023812	47.53	15.2305710963677	47.53	14.2315472346969	47.53	9.7899421091617
47.86	730.79960326694	47.86	612.969157204021	47.86	344.056517979027	47.86	180.33718431993	47.86	109.88106006841	47.86	63.6232831987621	47.86	32.0566396554666	47.86	19.6933983987187	47.86	13.3916010777333	47.86	12.8861166697692	47.86	10.9747437159694	47.86	9.06547798238164	47.86	749.969459698436	47.86	631.592051377513	47.86	351.585574894515	47.86	191.958823432458	47.86	114.51406017312	47.86	73.5563950906708	47.86	48.0471355620967	47.86	22.2471038825934	47.86	14.2551735513232	47.86	13.0477833315882	47.86	14.3536932919924	47.86	9.68978855325259	47.86	764.811464538347	47.86	653.995737931248	47.86	373.330099939501	47.86	194.932915561399	47.86	111.425223768305	47.86	63.5893858878599	47.86	34.3910457774882	47.86	21.0381639243415	47.86	19.77504977342	47.86	12.612702953635	47.86	10.9113051773567	47.86	9.86335472245168	47.86	684.2070283414	47.86	636.179980299082	47.86	357.714213553301	47.86	186.359901456627	47.86	114.510715282949	47.86	65.46100342827	47.86	36.369030219386	47.86	19.3929354586475	47.86	14.4360778763147	47.86	15.5301887245207	47.86	14.7308993440137	47.86	9.88983964766187
